
Mon, 10 Mar 2014 5:42:25 PM,
4,786,18,
4,786,inferencetest,,8,ba_.png,1.0,1.0,1.0,1,0,0,Lape,1,1,0.000798723951448,1,
4,786,inferencetest,,9,_aa.png,0.0,1.0,1.0,0,1,0,Lape,1,0,0.000801742600743,0,
4,786,inferencetest,,10,__b.png,1.0,0.0,nan,0,1,0,Tannet,0,0,0.00122917763656,1,
4,786,inferencetest,,11,a__.png,1.0,0.0,nan,1,0,0,Tannet,1,1,0.00119657668984,1,
4,786,inferencetest,,12,__a.png,0.0,0.0,nan,0,1,0,Tannet,0,1,0.00085788872093,0,
4,786,inferencetest,,13,__a.png,0.0,0.0,nan,0,1,0,Lape,0,0,0.00129679450765,1,
4,786,inferencetest,,14,__b.png,1.0,0.0,nan,0,1,0,Lape,0,1,0.000793290440924,0,
4,786,inferencetest,,15,_bb.png,1.0,1.0,0.0,0,1,0,Tannet,1,0,0.00113439332927,0,
4,786,inferencetest,,16,ab_.png,0.0,0.0,0.0,1,0,0,Lape,0,0,0.000782423478086,1,
4,786,inferencetest,,17,bb_.png,1.0,1.0,0.0,1,0,0,Lape,1,1,0.000863322173245,1,
4,786,inferencetest,,18,aa_.png,0.0,0.0,1.0,1,0,0,Tannet,0,1,0.000958106538747,0,
4,786,inferencetest,,19,b__.png,1.0,1.0,nan,1,0,0,Lape,1,1,0.000795101630501,1,
4,786,inferencetest,,20,_aa.png,0.0,1.0,1.0,0,1,0,Tannet,1,1,0.000786649528891,1,
4,786,inferencetest,,21,ba_.png,0.0,1.0,1.0,1,0,0,Tannet,0,0,0.000784838339314,1,
4,786,inferencetest,,22,_ba.png,0.0,1.0,0.0,0,1,0,Tannet,1,1,0.000988292624243,1,
4,786,inferencetest,,23,aa_.png,0.0,0.0,1.0,1,0,0,Lape,0,0,0.00118570961058,1,
4,786,inferencetest,,24,b__.png,0.0,1.0,nan,1,0,0,Tannet,0,0,0.00101364892907,1,
4,786,switchtest,4,1,abb.png,1,0,1,1.0,0.0,0.0,Tannet,Tannet,0.00130403909134,0,1,
4,786,switchtest,4,2,baa.png,1,1,1,0.0,1.0,1.0,Tannet,Lape,0.00146040308755,1,1,
4,786,switchtest,4,3,aaa.png,1,0,1,0.0,0.0,1.0,Lape,Tannet,0.0016807615757,1,1,
4,786,switchtest,4,4,bbb.png,0,1,0,1.0,1.0,0.0,Lape,Tannet,0.0012931721285,1,1,
4,786,switchtest,4,5,bba.png,1,1,0,0.0,1.0,0.0,Tannet,Lape,0.00139278621646,1,1,
4,786,switchtest,4,6,aba.png,1,0,0,0.0,0.0,0.0,Lape,Tannet,0.00197296292754,1,1,
4,786,switchtest,4,7,aab.png,1,0,0,1.0,0.0,1.0,Tannet,Tannet,0.00216253160033,0,1,
4,786,switchtest,4,8,bab.png,1,0,0,1.0,1.0,1.0,Lape,Tannet,0.0013233582722,1,2,
